event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,market_id,market_sv,odd_id,selection,line,price,odd_status,is_main_bet
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588189,NY Jets (+5),-5,2.0,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532253,NY Jets (+5.5),-5.5,1.9524,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532255,NY Jets (+6.5),-6.5,1.8696,0,True
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532257,NY Jets (+7.5),-7.5,1.7143,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532259,NY Jets (+8.5),-8.5,1.6667,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608119,NY Jets (+3),-3,2.6,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608121,NY Jets (+6),-6,1.9091,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425532544,Plus de 51.5,51.5,2.3,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425532545,Moins de 51.5,51.5,1.5556,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425532546,Plus de 52.5,52.5,2.4,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425532547,Moins de 52.5,52.5,1.5264,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425532548,Plus de 53.5,53.5,2.55,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425532549,Moins de 53.5,53.5,1.4762,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4005614096,Plus de 45.5,45.5,1.6897,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4005614097,Moins de 45.5,45.5,2.05,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608128,Plus de 42,42,1.4546,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608129,Moins de 42,42,2.6,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608130,Plus de 43,43,1.5,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608131,Moins de 43,43,2.5,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608132,Plus de 44,44,1.5715,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608133,Moins de 44,44,2.25,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608134,Plus de 45,45,1.6451,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608135,Moins de 45,45,2.15,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608136,Plus de 46,46,1.7143,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1574905413,45.5,4425608137,Moins de 46,46,2.0,0,False
